path,set,target
validation/neutral_603.png,validation,neutral
validation/happy_604.png,validation,happy
validation/angry_605.png,validation,angry
validation/sad_606.png,validation,sad
validation/surprised_607.png,validation,surprised
validation/sad_608.png,validation,sad
validation/happy_609.png,validation,happy
validation/surprised_610.png,validation,surprised
validation/angry_611.png,validation,angry
validation/neutral_612.png,validation,neutral
validation/happy_613.png,validation,happy
validation/angry_614.png,validation,angry
validation/happy_615.png,validation,happy
validation/angry_616.png,validation,angry
validation/happy_617.png,validation,happy
validation/neutral_618.png,validation,neutral
validation/angry_619.png,validation,angry
validation/sad_620.png,validation,sad
validation/surprised_621.png,validation,surprised
validation/fearful_622.png,validation,fearful
validation/sad_623.png,validation,sad
validation/happy_624.png,validation,happy
validation/surprised_625.png,validation,surprised
validation/angry_626.png,validation,angry
validation/angry_627.png,validation,angry
validation/fearful_628.png,validation,fearful
validation/happy_629.png,validation,happy
validation/surprised_630.png,validation,surprised
validation/happy_631.png,validation,happy
validation/neutral_632.png,validation,neutral
validation/sad_633.png,validation,sad
validation/neutral_634.png,validation,neutral
validation/neutral_635.png,validation,neutral
validation/angry_636.png,validation,angry
validation/happy_637.png,validation,happy
validation/happy_638.png,validation,happy
validation/neutral_639.png,validation,neutral
validation/happy_640.png,validation,happy
validation/neutral_641.png,validation,neutral
validation/happy_642.png,validation,happy
validation/surprised_643.png,validation,surprised
validation/happy_644.png,validation,happy
validation/fearful_645.png,validation,fearful
validation/happy_646.png,validation,happy
validation/happy_647.png,validation,happy
validation/happy_648.png,validation,happy
validation/neutral_649.png,validation,neutral
validation/surprised_650.png,validation,surprised
validation/sad_651.png,validation,sad
validation/happy_652.png,validation,happy
validation/fearful_653.png,validation,fearful
validation/happy_654.png,validation,happy
validation/sad_655.png,validation,sad
validation/fearful_656.png,validation,fearful
validation/happy_657.png,validation,happy
validation/sad_658.png,validation,sad
validation/disgusted_659.png,validation,disgusted
validation/surprised_660.png,validation,surprised
validation/angry_661.png,validation,angry
validation/fearful_662.png,validation,fearful
validation/happy_663.png,validation,happy
validation/happy_664.png,validation,happy
validation/fearful_665.png,validation,fearful
validation/neutral_666.png,validation,neutral
validation/sad_667.png,validation,sad
validation/happy_668.png,validation,happy
validation/happy_669.png,validation,happy
validation/sad_670.png,validation,sad
validation/fearful_671.png,validation,fearful
validation/fearful_672.png,validation,fearful
validation/neutral_673.png,validation,neutral
validation/happy_674.png,validation,happy
validation/neutral_675.png,validation,neutral
validation/angry_676.png,validation,angry
validation/happy_677.png,validation,happy
validation/fearful_678.png,validation,fearful
validation/neutral_679.png,validation,neutral
validation/neutral_680.png,validation,neutral
validation/happy_681.png,validation,happy
validation/angry_682.png,validation,angry
validation/sad_683.png,validation,sad
validation/neutral_684.png,validation,neutral
validation/happy_685.png,validation,happy
validation/surprised_686.png,validation,surprised
validation/surprised_687.png,validation,surprised
validation/angry_688.png,validation,angry
validation/sad_689.png,validation,sad
validation/surprised_690.png,validation,surprised
validation/neutral_691.png,validation,neutral
validation/fearful_692.png,validation,fearful
validation/sad_693.png,validation,sad
validation/happy_694.png,validation,happy
validation/sad_695.png,validation,sad
validation/neutral_696.png,validation,neutral
validation/surprised_697.png,validation,surprised
validation/fearful_698.png,validation,fearful
validation/happy_699.png,validation,happy
validation/fearful_700.png,validation,fearful
validation/angry_701.png,validation,angry
validation/neutral_702.png,validation,neutral
validation/neutral_703.png,validation,neutral
validation/sad_704.png,validation,sad
validation/angry_705.png,validation,angry
validation/neutral_706.png,validation,neutral
validation/angry_707.png,validation,angry
validation/angry_708.png,validation,angry
validation/sad_709.png,validation,sad
validation/fearful_710.png,validation,fearful
validation/neutral_711.png,validation,neutral
validation/sad_712.png,validation,sad
validation/neutral_713.png,validation,neutral
validation/neutral_714.png,validation,neutral
validation/fearful_715.png,validation,fearful
validation/happy_716.png,validation,happy
validation/angry_717.png,validation,angry
validation/happy_718.png,validation,happy
validation/fearful_719.png,validation,fearful
validation/happy_720.png,validation,happy
validation/neutral_721.png,validation,neutral
validation/sad_722.png,validation,sad
validation/happy_723.png,validation,happy
validation/sad_724.png,validation,sad
validation/happy_725.png,validation,happy
validation/neutral_726.png,validation,neutral
validation/fearful_727.png,validation,fearful
validation/angry_728.png,validation,angry
validation/neutral_729.png,validation,neutral
validation/fearful_730.png,validation,fearful
validation/surprised_731.png,validation,surprised
validation/neutral_732.png,validation,neutral
validation/happy_733.png,validation,happy
validation/surprised_734.png,validation,surprised
validation/fearful_735.png,validation,fearful
validation/sad_736.png,validation,sad
validation/angry_737.png,validation,angry
validation/neutral_738.png,validation,neutral
validation/sad_739.png,validation,sad
validation/happy_740.png,validation,happy
validation/surprised_741.png,validation,surprised
validation/fearful_742.png,validation,fearful
validation/happy_743.png,validation,happy
validation/angry_744.png,validation,angry
validation/surprised_745.png,validation,surprised
validation/fearful_746.png,validation,fearful
validation/sad_747.png,validation,sad
validation/surprised_748.png,validation,surprised
validation/angry_749.png,validation,angry
validation/neutral_750.png,validation,neutral
validation/fearful_751.png,validation,fearful
validation/happy_752.png,validation,happy
validation/angry_753.png,validation,angry
validation/surprised_754.png,validation,surprised
validation/happy_755.png,validation,happy
validation/fearful_756.png,validation,fearful
validation/surprised_757.png,validation,surprised
validation/neutral_758.png,validation,neutral
validation/sad_759.png,validation,sad
validation/neutral_760.png,validation,neutral
validation/fearful_761.png,validation,fearful
validation/neutral_762.png,validation,neutral
validation/sad_763.png,validation,sad
validation/sad_764.png,validation,sad
validation/sad_765.png,validation,sad
validation/angry_766.png,validation,angry
validation/happy_767.png,validation,happy
validation/happy_768.png,validation,happy
validation/neutral_769.png,validation,neutral
validation/surprised_770.png,validation,surprised
validation/angry_771.png,validation,angry
validation/sad_772.png,validation,sad
validation/angry_773.png,validation,angry
validation/happy_774.png,validation,happy
validation/fearful_775.png,validation,fearful
validation/fearful_776.png,validation,fearful
validation/neutral_777.png,validation,neutral
validation/happy_778.png,validation,happy
validation/surprised_779.png,validation,surprised
validation/surprised_780.png,validation,surprised
validation/surprised_781.png,validation,surprised
validation/neutral_782.png,validation,neutral
validation/sad_783.png,validation,sad
validation/happy_784.png,validation,happy
validation/angry_785.png,validation,angry
validation/surprised_786.png,validation,surprised
validation/angry_787.png,validation,angry
validation/happy_788.png,validation,happy
validation/surprised_789.png,validation,surprised
validation/happy_790.png,validation,happy
validation/fearful_791.png,validation,fearful
validation/neutral_792.png,validation,neutral
validation/angry_793.png,validation,angry
validation/surprised_794.png,validation,surprised
validation/sad_795.png,validation,sad
validation/neutral_796.png,validation,neutral
validation/fearful_797.png,validation,fearful
validation/surprised_798.png,validation,surprised
validation/sad_799.png,validation,sad
validation/sad_800.png,validation,sad
validation/fearful_801.png,validation,fearful
validation/happy_802.png,validation,happy
validation/neutral_803.png,validation,neutral
validation/surprised_804.png,validation,surprised
validation/happy_805.png,validation,happy
validation/surprised_806.png,validation,surprised
validation/angry_807.png,validation,angry
validation/happy_808.png,validation,happy
validation/surprised_809.png,validation,surprised
validation/happy_810.png,validation,happy
validation/surprised_811.png,validation,surprised
validation/fearful_812.png,validation,fearful
validation/sad_813.png,validation,sad
validation/angry_814.png,validation,angry
validation/fearful_815.png,validation,fearful
validation/neutral_816.png,validation,neutral
validation/angry_817.png,validation,angry
validation/disgusted_818.png,validation,disgusted
validation/happy_819.png,validation,happy
validation/fearful_820.png,validation,fearful
validation/fearful_821.png,validation,fearful
validation/neutral_822.png,validation,neutral
validation/surprised_823.png,validation,surprised
validation/neutral_824.png,validation,neutral
validation/fearful_825.png,validation,fearful
validation/fearful_826.png,validation,fearful
validation/surprised_827.png,validation,surprised
validation/surprised_828.png,validation,surprised
validation/angry_829.png,validation,angry
validation/angry_830.png,validation,angry
validation/neutral_831.png,validation,neutral
validation/happy_832.png,validation,happy
validation/neutral_833.png,validation,neutral
validation/sad_834.png,validation,sad
validation/happy_835.png,validation,happy
validation/neutral_836.png,validation,neutral
validation/happy_837.png,validation,happy
validation/angry_838.png,validation,angry
validation/happy_839.png,validation,happy
validation/fearful_840.png,validation,fearful
validation/surprised_841.png,validation,surprised
validation/happy_842.png,validation,happy
validation/sad_843.png,validation,sad
validation/neutral_844.png,validation,neutral
validation/fearful_845.png,validation,fearful
validation/fearful_846.png,validation,fearful
validation/happy_847.png,validation,happy
validation/angry_848.png,validation,angry
validation/sad_849.png,validation,sad
validation/surprised_850.png,validation,surprised
validation/sad_851.png,validation,sad
validation/angry_852.png,validation,angry
validation/happy_853.png,validation,happy
validation/sad_854.png,validation,sad
validation/fearful_855.png,validation,fearful
validation/surprised_856.png,validation,surprised
validation/happy_857.png,validation,happy
validation/neutral_858.png,validation,neutral
validation/angry_859.png,validation,angry
validation/neutral_860.png,validation,neutral
validation/happy_861.png,validation,happy
validation/neutral_862.png,validation,neutral
validation/angry_863.png,validation,angry
validation/surprised_864.png,validation,surprised
validation/neutral_865.png,validation,neutral
validation/sad_866.png,validation,sad
validation/fearful_867.png,validation,fearful
validation/angry_868.png,validation,angry
validation/sad_869.png,validation,sad
validation/happy_870.png,validation,happy
validation/happy_871.png,validation,happy
validation/neutral_872.png,validation,neutral
validation/neutral_873.png,validation,neutral
validation/angry_874.png,validation,angry
validation/happy_875.png,validation,happy
validation/sad_876.png,validation,sad
validation/surprised_877.png,validation,surprised
validation/angry_878.png,validation,angry
validation/fearful_879.png,validation,fearful
validation/neutral_880.png,validation,neutral
validation/neutral_881.png,validation,neutral
validation/happy_882.png,validation,happy
validation/surprised_883.png,validation,surprised
validation/surprised_884.png,validation,surprised
validation/angry_885.png,validation,angry
validation/neutral_886.png,validation,neutral
validation/angry_887.png,validation,angry
validation/angry_888.png,validation,angry
validation/angry_889.png,validation,angry
validation/surprised_890.png,validation,surprised
validation/happy_891.png,validation,happy
validation/sad_892.png,validation,sad
validation/surprised_893.png,validation,surprised
validation/neutral_894.png,validation,neutral
validation/fearful_895.png,validation,fearful
validation/sad_896.png,validation,sad
validation/happy_897.png,validation,happy
validation/sad_898.png,validation,sad
validation/surprised_899.png,validation,surprised
validation/fearful_900.png,validation,fearful
validation/angry_901.png,validation,angry
validation/angry_902.png,validation,angry
validation/sad_903.png,validation,sad
validation/sad_904.png,validation,sad
validation/sad_905.png,validation,sad
validation/angry_906.png,validation,angry
validation/neutral_907.png,validation,neutral
validation/neutral_908.png,validation,neutral
validation/surprised_909.png,validation,surprised
validation/neutral_910.png,validation,neutral
validation/neutral_911.png,validation,neutral
validation/neutral_912.png,validation,neutral
validation/angry_913.png,validation,angry
validation/neutral_914.png,validation,neutral
validation/neutral_915.png,validation,neutral
validation/fearful_916.png,validation,fearful
validation/angry_917.png,validation,angry
validation/neutral_918.png,validation,neutral
validation/sad_919.png,validation,sad
validation/happy_920.png,validation,happy
validation/neutral_921.png,validation,neutral
validation/sad_922.png,validation,sad
validation/neutral_923.png,validation,neutral
validation/angry_924.png,validation,angry
validation/fearful_925.png,validation,fearful
validation/neutral_926.png,validation,neutral
validation/surprised_927.png,validation,surprised
validation/sad_928.png,validation,sad
validation/angry_929.png,validation,angry
validation/angry_930.png,validation,angry
validation/fearful_931.png,validation,fearful
validation/neutral_932.png,validation,neutral
validation/fearful_933.png,validation,fearful
validation/surprised_934.png,validation,surprised
validation/neutral_935.png,validation,neutral
validation/angry_936.png,validation,angry
validation/angry_937.png,validation,angry
validation/sad_938.png,validation,sad
validation/surprised_939.png,validation,surprised
validation/happy_940.png,validation,happy
validation/angry_941.png,validation,angry
validation/fearful_942.png,validation,fearful
validation/neutral_943.png,validation,neutral
validation/happy_944.png,validation,happy
validation/surprised_945.png,validation,surprised
validation/sad_946.png,validation,sad
validation/disgusted_947.png,validation,disgusted
validation/neutral_948.png,validation,neutral
validation/fearful_949.png,validation,fearful
validation/sad_950.png,validation,sad
validation/angry_951.png,validation,angry
validation/fearful_952.png,validation,fearful
validation/happy_953.png,validation,happy
validation/happy_954.png,validation,happy
validation/neutral_955.png,validation,neutral
validation/neutral_956.png,validation,neutral
validation/surprised_957.png,validation,surprised
validation/neutral_958.png,validation,neutral
validation/neutral_959.png,validation,neutral
validation/neutral_960.png,validation,neutral
validation/happy_961.png,validation,happy
validation/neutral_962.png,validation,neutral
validation/neutral_963.png,validation,neutral
validation/fearful_964.png,validation,fearful
validation/neutral_965.png,validation,neutral
validation/sad_966.png,validation,sad
validation/surprised_967.png,validation,surprised
validation/happy_968.png,validation,happy
validation/fearful_969.png,validation,fearful
validation/neutral_970.png,validation,neutral
validation/happy_971.png,validation,happy
validation/angry_972.png,validation,angry
validation/angry_973.png,validation,angry
validation/angry_974.png,validation,angry
validation/happy_975.png,validation,happy
validation/happy_976.png,validation,happy
validation/disgusted_977.png,validation,disgusted
validation/angry_978.png,validation,angry
validation/sad_979.png,validation,sad
validation/happy_980.png,validation,happy
validation/angry_981.png,validation,angry
validation/angry_982.png,validation,angry
validation/neutral_983.png,validation,neutral
validation/sad_984.png,validation,sad
validation/neutral_985.png,validation,neutral
validation/happy_986.png,validation,happy
validation/surprised_987.png,validation,surprised
validation/happy_988.png,validation,happy
validation/neutral_989.png,validation,neutral
validation/happy_990.png,validation,happy
validation/angry_991.png,validation,angry
validation/angry_992.png,validation,angry
validation/sad_993.png,validation,sad
validation/angry_994.png,validation,angry
validation/sad_995.png,validation,sad
validation/fearful_996.png,validation,fearful
validation/surprised_997.png,validation,surprised
validation/sad_998.png,validation,sad
validation/angry_999.png,validation,angry
validation/fearful_1000.png,validation,fearful
validation/happy_1001.png,validation,happy
validation/neutral_1002.png,validation,neutral
validation/surprised_1003.png,validation,surprised
validation/neutral_1004.png,validation,neutral
validation/sad_1005.png,validation,sad
validation/sad_1006.png,validation,sad
validation/surprised_1007.png,validation,surprised
validation/angry_1008.png,validation,angry
validation/sad_1009.png,validation,sad
validation/fearful_1010.png,validation,fearful
validation/neutral_1011.png,validation,neutral
validation/neutral_1012.png,validation,neutral
validation/surprised_1013.png,validation,surprised
validation/happy_1014.png,validation,happy
validation/neutral_1015.png,validation,neutral
validation/angry_1016.png,validation,angry
validation/happy_1017.png,validation,happy
validation/happy_1018.png,validation,happy
validation/neutral_1019.png,validation,neutral
validation/fearful_1020.png,validation,fearful
validation/angry_1021.png,validation,angry
validation/surprised_1022.png,validation,surprised
validation/angry_1023.png,validation,angry
validation/sad_1024.png,validation,sad
validation/neutral_1025.png,validation,neutral
validation/fearful_1026.png,validation,fearful
validation/surprised_1027.png,validation,surprised
validation/happy_1028.png,validation,happy
validation/neutral_1029.png,validation,neutral
validation/happy_1030.png,validation,happy
validation/neutral_1031.png,validation,neutral
validation/neutral_1032.png,validation,neutral
validation/sad_1033.png,validation,sad
validation/fearful_1034.png,validation,fearful
validation/neutral_1035.png,validation,neutral
validation/angry_1036.png,validation,angry
validation/neutral_1037.png,validation,neutral
validation/happy_1038.png,validation,happy
validation/sad_1039.png,validation,sad
validation/surprised_1040.png,validation,surprised
validation/surprised_1041.png,validation,surprised
validation/happy_1042.png,validation,happy
validation/happy_1043.png,validation,happy
validation/sad_1044.png,validation,sad
validation/surprised_1045.png,validation,surprised
validation/disgusted_1046.png,validation,disgusted
validation/fearful_1047.png,validation,fearful
validation/neutral_1048.png,validation,neutral
validation/happy_1049.png,validation,happy
validation/sad_1050.png,validation,sad
validation/surprised_1051.png,validation,surprised
validation/fearful_1052.png,validation,fearful
validation/sad_1053.png,validation,sad
validation/fearful_1054.png,validation,fearful
validation/surprised_1055.png,validation,surprised
validation/neutral_1056.png,validation,neutral
validation/neutral_1057.png,validation,neutral
validation/angry_1058.png,validation,angry
validation/neutral_1059.png,validation,neutral
validation/fearful_1060.png,validation,fearful
validation/neutral_1061.png,validation,neutral
validation/fearful_1062.png,validation,fearful
validation/neutral_1063.png,validation,neutral
validation/angry_1064.png,validation,angry
validation/happy_1065.png,validation,happy
validation/neutral_1066.png,validation,neutral
validation/sad_1067.png,validation,sad
validation/sad_1068.png,validation,sad
validation/angry_1069.png,validation,angry
validation/neutral_1070.png,validation,neutral
validation/surprised_1071.png,validation,surprised
validation/disgusted_1072.png,validation,disgusted
validation/angry_1073.png,validation,angry
validation/happy_1074.png,validation,happy
validation/angry_1075.png,validation,angry
validation/fearful_1076.png,validation,fearful
validation/happy_1077.png,validation,happy
validation/happy_1078.png,validation,happy
validation/happy_1079.png,validation,happy
validation/fearful_1080.png,validation,fearful
validation/angry_1081.png,validation,angry
validation/happy_1082.png,validation,happy
validation/surprised_1083.png,validation,surprised
validation/fearful_1084.png,validation,fearful
validation/surprised_1085.png,validation,surprised
validation/fearful_1086.png,validation,fearful
validation/fearful_1087.png,validation,fearful
validation/surprised_1088.png,validation,surprised
validation/angry_1089.png,validation,angry
validation/angry_1090.png,validation,angry
validation/neutral_1091.png,validation,neutral
validation/happy_1092.png,validation,happy
validation/happy_1093.png,validation,happy
validation/neutral_1094.png,validation,neutral
validation/happy_1095.png,validation,happy
validation/sad_1096.png,validation,sad
validation/neutral_1097.png,validation,neutral
validation/neutral_1098.png,validation,neutral
validation/happy_1099.png,validation,happy
validation/fearful_1100.png,validation,fearful
validation/disgusted_1101.png,validation,disgusted
validation/happy_1102.png,validation,happy
validation/neutral_1103.png,validation,neutral
validation/happy_1104.png,validation,happy
validation/happy_1105.png,validation,happy
validation/fearful_1106.png,validation,fearful
validation/surprised_1107.png,validation,surprised
validation/fearful_1108.png,validation,fearful
validation/happy_1109.png,validation,happy
validation/disgusted_1110.png,validation,disgusted
validation/happy_1111.png,validation,happy
validation/neutral_1112.png,validation,neutral
validation/fearful_1113.png,validation,fearful
validation/angry_1114.png,validation,angry
validation/neutral_1115.png,validation,neutral
validation/happy_1116.png,validation,happy
validation/surprised_1117.png,validation,surprised
validation/happy_1118.png,validation,happy
validation/happy_1119.png,validation,happy
validation/surprised_1120.png,validation,surprised
validation/angry_1121.png,validation,angry
validation/sad_1122.png,validation,sad
validation/sad_1123.png,validation,sad
validation/fearful_1124.png,validation,fearful
validation/fearful_1125.png,validation,fearful
validation/happy_1126.png,validation,happy
validation/angry_1127.png,validation,angry
validation/surprised_1128.png,validation,surprised
validation/happy_1129.png,validation,happy
validation/fearful_1130.png,validation,fearful
validation/sad_1131.png,validation,sad
validation/happy_1132.png,validation,happy
validation/sad_1133.png,validation,sad
validation/angry_1134.png,validation,angry
validation/angry_1135.png,validation,angry
validation/sad_1136.png,validation,sad
validation/neutral_1137.png,validation,neutral
validation/sad_1138.png,validation,sad
validation/fearful_1139.png,validation,fearful
validation/neutral_1140.png,validation,neutral
validation/fearful_1141.png,validation,fearful
validation/angry_1142.png,validation,angry
validation/angry_1143.png,validation,angry
validation/happy_1144.png,validation,happy
validation/angry_1145.png,validation,angry
validation/happy_1146.png,validation,happy
validation/surprised_1147.png,validation,surprised
validation/neutral_1148.png,validation,neutral
validation/happy_1149.png,validation,happy
validation/sad_1150.png,validation,sad
validation/sad_1151.png,validation,sad
validation/fearful_1152.png,validation,fearful
validation/fearful_1153.png,validation,fearful
validation/happy_1154.png,validation,happy
validation/neutral_1155.png,validation,neutral
validation/happy_1156.png,validation,happy
validation/angry_1157.png,validation,angry
validation/happy_1158.png,validation,happy
validation/neutral_1159.png,validation,neutral
validation/surprised_1160.png,validation,surprised
validation/fearful_1161.png,validation,fearful
validation/fearful_1162.png,validation,fearful
validation/fearful_1163.png,validation,fearful
validation/sad_1164.png,validation,sad
validation/angry_1165.png,validation,angry
validation/fearful_1166.png,validation,fearful
validation/sad_1167.png,validation,sad
validation/sad_1168.png,validation,sad
validation/sad_1169.png,validation,sad
validation/happy_1170.png,validation,happy
validation/sad_1171.png,validation,sad
validation/neutral_1172.png,validation,neutral
validation/neutral_1173.png,validation,neutral
validation/happy_1174.png,validation,happy
validation/fearful_1175.png,validation,fearful
validation/sad_1176.png,validation,sad
validation/fearful_1177.png,validation,fearful
validation/angry_1178.png,validation,angry
validation/happy_1179.png,validation,happy
validation/sad_1180.png,validation,sad
validation/sad_1181.png,validation,sad
validation/fearful_1182.png,validation,fearful
validation/neutral_1183.png,validation,neutral
validation/angry_1184.png,validation,angry
validation/angry_1185.png,validation,angry
validation/happy_1186.png,validation,happy
validation/neutral_1187.png,validation,neutral
validation/happy_1188.png,validation,happy
validation/fearful_1189.png,validation,fearful
validation/sad_1190.png,validation,sad
validation/angry_1191.png,validation,angry
validation/surprised_1192.png,validation,surprised
validation/sad_1193.png,validation,sad
validation/surprised_1194.png,validation,surprised
validation/sad_1195.png,validation,sad
validation/fearful_1196.png,validation,fearful
validation/fearful_1197.png,validation,fearful
validation/happy_1198.png,validation,happy
validation/neutral_1199.png,validation,neutral
validation/neutral_1200.png,validation,neutral
validation/angry_1201.png,validation,angry
validation/neutral_1202.png,validation,neutral
validation/fearful_1203.png,validation,fearful
validation/happy_1204.png,validation,happy
validation/neutral_1205.png,validation,neutral
validation/neutral_1206.png,validation,neutral
validation/neutral_1207.png,validation,neutral
validation/angry_1208.png,validation,angry
validation/neutral_1209.png,validation,neutral
validation/sad_1210.png,validation,sad
validation/neutral_1211.png,validation,neutral
validation/happy_1212.png,validation,happy
validation/angry_1213.png,validation,angry
validation/fearful_1214.png,validation,fearful
validation/happy_1215.png,validation,happy
validation/happy_1216.png,validation,happy
validation/fearful_1217.png,validation,fearful
validation/surprised_1218.png,validation,surprised
validation/angry_1219.png,validation,angry
validation/happy_1220.png,validation,happy
validation/fearful_1221.png,validation,fearful
validation/happy_1222.png,validation,happy
validation/sad_1223.png,validation,sad
validation/disgusted_1224.png,validation,disgusted
validation/neutral_1225.png,validation,neutral
validation/surprised_1226.png,validation,surprised
validation/angry_1227.png,validation,angry
validation/neutral_1228.png,validation,neutral
validation/surprised_1229.png,validation,surprised
validation/angry_1230.png,validation,angry
validation/happy_1231.png,validation,happy
validation/happy_1232.png,validation,happy
validation/neutral_1233.png,validation,neutral
validation/neutral_1234.png,validation,neutral
validation/neutral_1235.png,validation,neutral
validation/fearful_1236.png,validation,fearful
validation/happy_1237.png,validation,happy
validation/happy_1238.png,validation,happy
validation/happy_1239.png,validation,happy
validation/neutral_1240.png,validation,neutral
validation/fearful_1241.png,validation,fearful
validation/neutral_1242.png,validation,neutral
validation/angry_1243.png,validation,angry
validation/fearful_1244.png,validation,fearful
validation/fearful_1245.png,validation,fearful
validation/angry_1246.png,validation,angry
validation/neutral_1247.png,validation,neutral
validation/fearful_1248.png,validation,fearful
validation/surprised_1249.png,validation,surprised
validation/angry_1250.png,validation,angry
validation/sad_1251.png,validation,sad
validation/surprised_1252.png,validation,surprised
validation/happy_1253.png,validation,happy
validation/neutral_1254.png,validation,neutral
validation/happy_1255.png,validation,happy
validation/fearful_1256.png,validation,fearful
validation/happy_1257.png,validation,happy
validation/sad_1258.png,validation,sad
validation/neutral_1259.png,validation,neutral
validation/disgusted_1260.png,validation,disgusted
validation/fearful_1261.png,validation,fearful
validation/surprised_1262.png,validation,surprised
validation/fearful_1263.png,validation,fearful
validation/fearful_1264.png,validation,fearful
validation/disgusted_1265.png,validation,disgusted
validation/angry_1266.png,validation,angry
validation/neutral_1267.png,validation,neutral
validation/happy_1268.png,validation,happy
validation/angry_1269.png,validation,angry
validation/sad_1270.png,validation,sad
validation/neutral_1271.png,validation,neutral
validation/sad_1272.png,validation,sad
validation/fearful_1273.png,validation,fearful
validation/angry_1274.png,validation,angry
validation/happy_1275.png,validation,happy
validation/angry_1276.png,validation,angry
validation/fearful_1277.png,validation,fearful
validation/neutral_1278.png,validation,neutral
validation/sad_1279.png,validation,sad
validation/happy_1280.png,validation,happy
validation/neutral_1281.png,validation,neutral
validation/angry_1282.png,validation,angry
validation/happy_1283.png,validation,happy
validation/surprised_1284.png,validation,surprised
validation/angry_1285.png,validation,angry
validation/sad_1286.png,validation,sad
validation/neutral_1287.png,validation,neutral
validation/sad_1288.png,validation,sad
validation/sad_1289.png,validation,sad
validation/angry_1290.png,validation,angry
validation/sad_1291.png,validation,sad
validation/happy_1292.png,validation,happy
validation/happy_1293.png,validation,happy
validation/happy_1294.png,validation,happy
validation/neutral_1295.png,validation,neutral
validation/angry_1296.png,validation,angry
validation/neutral_1297.png,validation,neutral
validation/happy_1298.png,validation,happy
validation/sad_1299.png,validation,sad
validation/angry_1300.png,validation,angry
validation/angry_1301.png,validation,angry
validation/fearful_1302.png,validation,fearful
validation/angry_1303.png,validation,angry
validation/neutral_1304.png,validation,neutral
validation/happy_1305.png,validation,happy
validation/sad_1306.png,validation,sad
validation/neutral_1307.png,validation,neutral
validation/fearful_1308.png,validation,fearful
validation/neutral_1309.png,validation,neutral
validation/fearful_1310.png,validation,fearful
validation/happy_1311.png,validation,happy
validation/sad_1312.png,validation,sad
validation/angry_1313.png,validation,angry
validation/fearful_1314.png,validation,fearful
validation/surprised_1315.png,validation,surprised
validation/happy_1316.png,validation,happy
validation/fearful_1317.png,validation,fearful
validation/angry_1318.png,validation,angry
validation/happy_1319.png,validation,happy
validation/sad_1320.png,validation,sad
validation/fearful_1321.png,validation,fearful
validation/happy_1322.png,validation,happy
validation/angry_1323.png,validation,angry
validation/neutral_1324.png,validation,neutral
validation/fearful_1325.png,validation,fearful
validation/angry_1326.png,validation,angry
validation/angry_1327.png,validation,angry
validation/sad_1328.png,validation,sad
validation/neutral_1329.png,validation,neutral
validation/surprised_1330.png,validation,surprised
validation/surprised_1331.png,validation,surprised
validation/angry_1332.png,validation,angry
validation/sad_1333.png,validation,sad
validation/surprised_1334.png,validation,surprised
validation/angry_1335.png,validation,angry
validation/fearful_1336.png,validation,fearful
validation/sad_1337.png,validation,sad
validation/neutral_1338.png,validation,neutral
validation/happy_1339.png,validation,happy
validation/happy_1340.png,validation,happy
validation/sad_1341.png,validation,sad
validation/happy_1342.png,validation,happy
validation/surprised_1343.png,validation,surprised
validation/happy_1344.png,validation,happy
validation/surprised_1345.png,validation,surprised
validation/neutral_1346.png,validation,neutral
validation/disgusted_1347.png,validation,disgusted
validation/fearful_1348.png,validation,fearful
validation/sad_1349.png,validation,sad
validation/disgusted_1350.png,validation,disgusted
validation/happy_1351.png,validation,happy
validation/fearful_1352.png,validation,fearful
validation/surprised_1353.png,validation,surprised
validation/happy_1354.png,validation,happy
validation/fearful_1355.png,validation,fearful
validation/sad_1356.png,validation,sad
validation/sad_1357.png,validation,sad
validation/neutral_1358.png,validation,neutral
validation/fearful_1359.png,validation,fearful
validation/happy_1360.png,validation,happy
validation/angry_1361.png,validation,angry
validation/surprised_1362.png,validation,surprised
validation/angry_1363.png,validation,angry
validation/surprised_1364.png,validation,surprised
validation/happy_1365.png,validation,happy
validation/fearful_1366.png,validation,fearful
validation/neutral_1367.png,validation,neutral
validation/happy_1368.png,validation,happy
validation/happy_1369.png,validation,happy
validation/neutral_1370.png,validation,neutral
validation/happy_1371.png,validation,happy
validation/angry_1372.png,validation,angry
validation/sad_1373.png,validation,sad
validation/neutral_1374.png,validation,neutral
validation/happy_1375.png,validation,happy
validation/sad_1376.png,validation,sad
validation/happy_1377.png,validation,happy
validation/fearful_1378.png,validation,fearful
validation/surprised_1379.png,validation,surprised
validation/happy_1380.png,validation,happy
validation/surprised_1381.png,validation,surprised
validation/happy_1382.png,validation,happy
validation/happy_1383.png,validation,happy
validation/happy_1384.png,validation,happy
validation/sad_1385.png,validation,sad
validation/happy_1386.png,validation,happy
validation/fearful_1387.png,validation,fearful
validation/happy_1388.png,validation,happy
validation/neutral_1389.png,validation,neutral
validation/sad_1390.png,validation,sad
validation/fearful_1391.png,validation,fearful
validation/surprised_1392.png,validation,surprised
validation/angry_1393.png,validation,angry
validation/happy_1394.png,validation,happy
validation/angry_1395.png,validation,angry
validation/happy_1396.png,validation,happy
validation/fearful_1397.png,validation,fearful
validation/angry_1398.png,validation,angry
validation/happy_1399.png,validation,happy
validation/happy_1400.png,validation,happy
validation/neutral_1401.png,validation,neutral
